,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,labelwalk,labelsit,labelride,labelrun,mag_phone_x,mag_phone_y,mag_phone_z,loc_phone_latitude,loc_phone_longitude,loc_phone_speed
2023-06-09 14:32:38.282269952,-0.05328918457,0.1872605896,9.813442841,,,,0,1,0,0,,,,,,
2023-06-09 14:32:38.462269952,-0.05074447632,0.1818717957,9.813891907,,,,0,1,0,0,,,,,,
2023-06-09 14:32:38.702269952,-0.06032455444,0.1857637024,9.81583786,,,,0,1,0,0,,,,,,
2023-06-09 14:32:38.882269952,-0.06601272583,0.1869612122,9.82047821,,,,0,1,0,0,,,,,,
2023-06-09 14:32:39.062269952,-0.07319778442,0.2037263489,9.81464035,,,,0,1,0,0,,,,,,
2023-06-09 14:32:39.302269952,-0.05718109131,0.1924996948,9.80880249,0.001466938062,0.001871187007,0.0005552809453,0,1,0,0,-9.570907593,-2.861349106,-35.81657791,,,
2023-06-09 14:32:39.482269952,-0.05658233643,0.1968406677,9.812844086,,,,0,1,0,0,,,,,,
2023-06-09 14:32:39.722269952,-0.05703140259,0.1833686829,9.814041595,0.00191325834,0.0009467673954,-0.0009648541454,0,1,0,0,-9.719421387,-3.032176971,-35.93399429,,,
2023-06-09 14:32:39.902269952,-0.04041595459,0.195643158,9.812993774,-0.001640324248,-0.0006573286373,-0.001544626895,0,1,0,0,-9.80229187,-3.275472641,-36.20070648,,,
2023-06-09 14:32:40.082269952,-0.06406677246,0.1884580994,9.810748444,,,,0,1,0,0,,,,,,
2023-06-09 14:32:40.322269952,-0.05239105225,0.1960922241,9.817634125,-0.0008271826082,-0.001504129497,0.000189328799,0,1,0,0,-9.726928711,-3.105722427,-35.94894791,,,
2023-06-09 14:32:40.502269952,-0.04011657715,0.1910028076,9.80176712,0.0003296446812,-0.002101696795,0.0001704379683,0,1,0,0,-9.625061035,-2.991256714,-36.10088348,,,
2023-06-09 14:32:40.682269952,-0.0470022583,0.2010319519,9.826615448,,,,0,1,0,0,,,,,,
2023-06-09 14:32:40.922269952,-0.0520916748,0.1871109009,9.816735992,0.0006212359294,-0.0003828213084,0.0009132963023,0,1,0,0,-9.697738647,-2.949167252,-35.66376495,,,
2023-06-09 14:32:41.102269952,-0.05628295898,0.1806742859,9.802515564,0.001312844222,-0.001472130651,-0.002958294703,0,1,0,0,-9.646820068,-2.844749451,-35.67194366,,,
2023-06-09 14:32:41.282269952,-0.05628295898,0.195643158,9.812844086,,,,0,1,0,0,,,,,,
2023-06-09 14:32:41.522269952,-0.07080276489,0.1787283325,9.797875214,-0.0002234716667,-0.001459416118,-0.001183969667,0,1,0,0,-9.653671265,-3.100280762,-36.02192688,,,
2023-06-09 14:32:41.702269952,-0.04894821167,0.1959425354,9.811496887,0.001083464827,0.001627892256,-0.002880602609,0,1,0,0,-9.922073364,-3.186653137,-35.97861481,,,
2023-06-09 14:32:41.882269952,-0.06182144165,0.2010319519,9.818532257,0.001596089685,0.0003362304997,-0.002035173122,0,1,0,0,-9.630661011,-3.097536087,-36.09135437,,,
2023-06-09 14:32:42.122269952,-0.04490661621,0.1987866211,9.815239105,-0.0006302515976,-0.0002807296114,0.001206468092,0,1,0,0,-9.64982605,-3.035152435,-35.82066345,,,
2023-06-09 14:32:42.302269952,-0.04670288086,0.2082170105,9.81464035,0.003117931541,0.0004064219538,-0.001077338122,0,1,0,0,-9.673294067,-3.079236984,-35.67128754,,,
2023-06-09 14:32:42.482269952,-0.06616241455,0.1883084106,9.829609222,-0.003075669054,0.0003802501597,-0.00155871606,0,1,0,0,-9.463867188,-3.055561066,-35.88854599,,,
2023-06-09 14:32:42.722269952,-0.05718109131,0.1847158813,9.805808716,0.0001460172643,0.0009715945926,-0.002556882333,0,1,0,0,-9.765228271,-3.036212921,-36.05461502,,,
2023-06-09 14:32:42.902269952,-0.04834945679,0.1953437805,9.816586304,0.000732058892,-0.0001540000085,2.4778652e-05,0,1,0,0,-9.621826172,-3.036485672,-36.13385391,,,
2023-06-09 14:32:43.082269952,-0.03921844482,0.1926493835,9.820029144,-0.0005790607538,0.0002092968207,-0.0005668654339,0,1,0,0,-9.828155518,-2.872354507,-36.26755524,,,
2023-06-09 14:32:43.322269952,-0.06122268677,0.1978884888,9.813742218,-0.0003659172799,0.0004629439209,-0.001216237084,0,1,0,0,-9.731750488,-2.892702103,-36.44229889,,,
2023-06-09 14:32:43.502269952,-0.05538482666,0.1880090332,9.830058289,-0.0006809997139,-4.206597805e-05,0.001058806316,0,1,0,0,-9.529815674,-2.825218201,-36.0818634,,,
2023-06-09 14:32:43.742269952,-0.05987548828,0.1883084106,9.81,,,,0,1,0,0,,,,,,
2023-06-09 14:32:43.922269952,-0.043409729,0.2074685669,9.811047821,-0.00181795063,0.00141262589,-0.0001003355719,0,1,0,0,-9.733673096,-2.782735825,-35.72031403,,,
2023-06-09 14:32:44.102269952,-0.05912704468,0.1757345581,9.83454895,7.753109094e-05,0.002115805866,0.001656309003,0,1,0,0,-9.712844849,-2.664903641,-35.93175507,,,
2023-06-09 14:32:44.342269952,-0.06331832886,0.1833686829,9.814939728,,,,0,1,0,0,,,,,,
2023-06-09 14:32:44.522269952,-0.04969665527,0.1945953369,9.817933502,0.0006650122814,6.184796803e-05,0.002194571076,0,1,0,0,-9.62828064,-2.61198616,-35.5841713,,,
2023-06-09 14:32:44.702269952,-0.04116439819,0.1972897339,9.816586304,-0.001230718219,0.0003412014339,-0.001386966091,0,1,0,0,-9.790252686,-2.819004059,-35.95301437,,,
2023-06-09 14:32:44.942269952,-0.04056564331,0.2032772827,9.81464035,,,,0,1,0,0,,,,,,
2023-06-09 14:32:45.122269952,-0.07125183105,0.1932481384,9.804012451,,,,0,1,0,0,,,,,,
2023-06-09 14:32:45.302269952,-0.05613327026,0.209564209,9.820627899,0.0006270506419,0.0004219564144,-0.000780333532,0,1,0,0,-10.07411194,-2.684576035,-35.73495483,,,
2023-06-09 14:32:45.542269952,-0.04939727783,0.2113604736,9.811796265,,,,0,1,0,0,,,,,,
2023-06-09 14:32:45.722269952,-0.06167175293,0.1917512512,9.810598755,,,,0,1,0,0,,,,,,
2023-06-09 14:32:45.902269952,-0.06256988525,0.1977388,9.813293152,-0.001696814317,0.0004535808694,0.001139038126,0,1,0,0,-10.0763855,-2.375984192,-36.25238037,,,
2023-06-09 14:32:46.142269952,-0.0419128418,0.180075531,9.810898132,,,,0,1,0,0,,,,,,
2023-06-09 14:32:46.322269952,-0.04535568237,0.2070195007,9.821975098,,,,0,1,0,0,,,,,,
2023-06-09 14:32:46.502269952,-0.05912704468,0.1832189941,9.801318054,0.0009215425234,-0.000297773513,-6.43649837e-05,0,1,0,0,-9.935653687,-2.518476486,-35.52199554,,,
2023-06-09 14:32:46.742269952,-0.04864883423,0.1847158813,9.817783813,,,,0,1,0,0,,,,,,
2023-06-09 14:32:46.922269952,-0.06765930176,0.1910028076,9.807305603,,,,0,1,0,0,,,,,,
2023-06-09 14:32:47.162269952,-0.06077362061,0.1862127686,9.79473175,,,,0,1,0,0,,,,,,
2023-06-09 14:32:47.342269952,-0.04580474854,0.1896556091,9.817334747,,,,0,1,0,0,,,,,,
2023-06-09 14:32:47.522269952,-0.04849914551,0.1926493835,9.813592529,,,,0,1,0,0,,,,,,
2023-06-09 14:32:47.762269952,-0.0513432312,0.1990859985,9.817933502,,,,0,1,0,0,,,,,,
2023-06-09 14:32:47.942269952,-0.05373825073,0.1987866211,9.816586304,,,,0,1,0,0,,,,,,
2023-06-09 14:32:48.122269952,-0.04490661621,0.1935475159,9.802216187,,,,0,1,0,0,,,,,,
2023-06-09 14:32:48.362269952,-0.06466552734,0.1871109009,9.822274475,,,,0,1,0,0,,,,,,
2023-06-09 14:32:48.542269952,-0.04116439819,0.2017803955,9.814790039,,,,0,1,0,0,,,,,,
2023-06-09 14:32:48.722269952,-0.03412902832,0.1842668152,9.80880249,,,,0,1,0,0,,,,,,
2023-06-09 14:32:48.962269952,-0.05613327026,0.1947450256,9.815388794,,,,0,1,0,0,,,,,,
2023-06-09 14:32:49.142269952,-0.06750961304,0.1853146362,9.81464035,,,,0,1,0,0,,,,,,
2023-06-09 14:32:49.322269952,-0.05463638306,0.1869612122,9.812245331,,,,0,1,0,0,,,,,,
2023-06-09 14:32:49.562269952,-0.05882766724,0.2007325745,9.836644592,,,,0,1,0,0,,,,,,
2023-06-09 14:32:49.742269952,-0.05748046875,0.1860630798,9.812245331,,,,0,1,0,0,,,,,,
2023-06-09 14:32:49.922269952,-0.0462538147,0.1992356873,9.812245331,,,,0,1,0,0,,,,,,
2023-06-09 14:32:50.162269952,-0.05104385376,0.1986369324,9.812245331,,,,0,1,0,0,,,,,,
2023-06-09 14:32:50.342269952,-0.04236190796,0.2083666992,9.812993774,,,,0,1,0,0,,,,,,
2023-06-09 14:32:50.582269952,-0.0758921814,0.1930984497,9.824968872,,,,0,1,0,0,,,,,,
2023-06-09 14:32:50.762269952,-0.05538482666,0.2016307068,9.811796265,,,,0,1,0,0,,,,,,
2023-06-09 14:32:50.942269952,-0.05074447632,0.1938468933,9.813293152,,,,0,1,0,0,,,,,,
2023-06-09 14:32:51.182269952,-0.05673202515,0.1924996948,9.810449066,,,,0,1,0,0,,,,,,
2023-06-09 14:32:51.362269952,-0.05508544922,0.1959425354,9.802365875,,,,0,1,0,0,,,,,,
2023-06-09 14:32:51.542269952,-0.06735992432,0.1954934692,9.802814941,,,,0,1,0,0,,,,,,
2023-06-09 14:32:51.782269952,-0.05179229736,0.1776805115,9.820029144,,,,0,1,0,0,,,,,,
2023-06-09 14:32:51.962269952,-0.05777984619,0.1936972046,9.81464035,,,,0,1,0,0,,,,,,
2023-06-09 14:32:52.142269952,-0.05164260864,0.2028282166,9.805509338,,,,0,1,0,0,,,,,,
2023-06-09 14:32:52.382269952,-0.04355941772,0.1908531189,9.826615448,,,,0,1,0,0,,,,,,
2023-06-09 14:32:52.562269952,-0.07050338745,0.2061213684,9.816735992,,,,0,1,0,0,,,,,,
2023-06-09 14:32:52.742269952,-0.04385879517,0.1977388,9.808353424,,,,0,1,0,0,,,,,,
2023-06-09 14:32:52.982269952,-0.04251159668,0.2091151428,9.800719299,,,,0,1,0,0,,,,,,
2023-06-09 14:32:53.162269952,-0.04640350342,0.1965412903,9.812844086,,,,0,1,0,0,,,,,,
2023-06-09 14:32:53.342269952,-0.03218307495,0.2025288391,9.813293152,,,,0,1,0,0,,,,,,
2023-06-09 14:32:53.582269952,-0.04819976807,0.190254364,9.814041595,,,,0,1,0,0,,,,,,
2023-06-09 14:32:53.762269952,-0.05149291992,0.1887574768,9.808054047,,,,0,1,0,0,,,,,,
2023-06-09 14:32:54.002269952,-0.0505947876,0.195643158,9.809101868,0.0003714941558,0.001155246515,-0.002106333151,0,1,0,0,-9.96383667,-2.566337585,-35.4972229,,,
2023-06-09 14:32:54.182269952,-0.06062393188,0.1833686829,9.793833618,,,,0,1,0,0,,,,,,
2023-06-09 14:32:54.362269952,-0.04760101318,0.1919009399,9.807155914,,,,0,1,0,0,,,,,,
2023-06-09 14:32:54.602269952,-0.07200027466,0.1901046753,9.828860779,0.001037476119,0.00137252803,-0.0007261750288,0,1,0,0,-9.650482178,-2.423194885,-35.73513794,,,
2023-06-09 14:32:54.782269952,-0.05583389282,0.203127594,9.814041595,,,,0,1,0,0,,,,,,
2023-06-09 14:32:54.962269952,-0.0643661499,0.2011816406,9.809850311,,,,0,1,0,0,,,,,,
2023-06-09 14:32:55.202269952,-0.05523513794,0.1889071655,9.822124786,0.002013554331,-0.0003930041566,0.001042358112,0,1,0,0,-10.02920532,-1.82450676,-36.01664734,,,
2023-06-09 14:32:55.382269952,-0.05014572144,0.2055226135,9.817634125,,,,0,1,0,0,,,,,,
2023-06-09 14:32:55.562269952,-0.04610412598,0.1856140137,9.819729767,,,,0,1,0,0,,,,,,
2023-06-09 14:32:55.802269952,-0.04834945679,0.1874102783,9.814041595,-0.0006486090133,-0.001549299806,0.002546797972,0,1,0,0,-10.21231079,-1.851373672,-36.15272522,,,
2023-06-09 14:32:55.982269952,-0.04894821167,0.206869812,9.809700623,,,,0,1,0,0,,,,,,
2023-06-09 14:32:56.162269952,-0.06840774536,0.2019300842,9.809401245,,,,0,1,0,0,,,,,,
2023-06-09 14:32:56.402269952,-0.06466552734,0.1933978271,9.805209961,0.0001684729359,0.00245302543,0.0005773361772,0,1,0,0,-10.17297363,-1.893218994,-35.98224258,,,
2023-06-09 14:32:56.582269952,-0.05733078003,0.1965412903,9.830357666,-0.0004662873107,-0.002345948946,-0.001454115147,0,1,0,0,-9.866149902,-2.209794998,-35.73189163,,,
2023-06-09 14:32:56.762269952,-0.05463638306,0.1841171265,9.819879456,,,,0,1,0,0,,,,,,
2023-06-09 14:32:57.002269952,-0.0470022583,0.1963916016,9.798473969,0.002335369121,0.001982822781,2.817017958e-06,0,1,0,0,-10.09326172,-1.779928207,-35.79998779,,,
2023-06-09 14:32:57.182269952,-0.05882766724,0.1907034302,9.803114319,0.00343555049,0.0002129685599,0.000945558073,0,1,0,0,-9.712371826,-1.901119232,-35.51062393,,,
2023-06-09 14:32:57.362269952,-0.06077362061,0.1938468933,9.822723541,,,,0,1,0,0,,,,,,
2023-06-09 14:32:57.602269952,-0.04655319214,0.2035766602,9.809850311,-0.001003015088,-0.001029123552,-0.0002149548382,0,1,0,0,-9.617950439,-2.213695526,-35.44331741,,,
2023-06-09 14:32:57.782269952,-0.05897735596,0.203127594,9.815089417,0.001701070229,0.001285954379,0.000872354256,0,1,0,0,-9.661361694,-2.302480698,-35.85132599,,,
2023-06-09 14:32:58.022269952,-0.05328918457,0.1845661926,9.810598755,0.0008729258552,-6.163585931e-05,-6.095843855e-05,0,1,0,0,-9.531982422,-2.454967499,-35.7727356,,,
2023-06-09 14:32:58.202269952,-0.04296066284,0.1886077881,9.817783813,-0.001387405675,-0.001285513979,-0.001539551304,0,1,0,0,-9.925582886,-2.735300064,-36.18623352,,,
2023-06-09 14:32:58.382269952,-0.06511459351,0.1942959595,9.809850311,0.0005404311232,0.0002991561778,-0.0006549376994,0,1,0,0,-9.952835083,-2.768228531,-36.21259689,,,
2023-06-09 14:32:58.622269952,-0.05598358154,0.2085163879,9.818083191,-0.000516422966,0.0006347424351,0.0003762481501,0,1,0,0,-9.794174194,-2.645460129,-35.93094635,,,
2023-06-09 14:32:58.802269952,-0.0549357605,0.1863624573,9.815688171,0.0001352695399,0.0002762065269,0.0007193509955,0,1,0,0,-9.78288269,-2.715475082,-36.24835205,,,
2023-06-09 14:32:58.982269952,-0.06092330933,0.2034269714,9.816586304,-0.000602234737,-0.0007489218842,0.001835396979,0,1,0,0,-9.749008179,-2.701934814,-36.32073975,,,
2023-06-09 14:32:59.222269952,-0.05703140259,0.1965412903,9.811646576,0.001331522013,0.001182326116,-6.830086932e-06,0,1,0,0,-9.457351685,-2.835130692,-36.37033844,,,
2023-06-09 14:32:59.402269952,-0.0556842041,0.1975891113,9.81703537,-0.00222663465,-0.00120637333,0.0009419844719,0,1,0,0,-9.60609436,-2.832536697,-36.62482834,,,
2023-06-09 14:32:59.582269952,-0.05643264771,0.1969903564,9.813442841,3.657658817e-05,-0.002104902174,-0.0004574874183,0,1,0,0,-9.692596436,-2.896100998,-36.59975433,,,
2023-06-09 14:32:59.822269952,-0.04685256958,0.187559967,9.81583786,,,,0,1,0,0,,,,,,
2023-06-09 14:33:00.002269952,-0.043409729,0.1895059204,9.814490662,-0.001666491269,-0.0001966531854,-0.001047120895,0,1,0,0,-9.863494873,-2.67241478,-36.71226883,,,
2023-06-09 14:33:00.182269952,-0.04460723877,0.205821991,9.815388794,-0.00110991532,-0.0003308872692,0.0008680659812,0,1,0,0,-9.856155396,-2.869161606,-36.75870514,,,
2023-06-09 14:33:00.422269952,-0.05239105225,0.1893562317,9.822124786,,,,0,1,0,0,,,,,,
2023-06-09 14:33:00.602269952,-0.05538482666,0.1772314453,9.824220428,0.0009568561218,0.002149247332,-0.001467465889,0,1,0,0,-9.740585327,-2.8215065,-36.71215439,,,
2023-06-09 14:33:00.782269952,-0.05598358154,0.205821991,9.80296463,-0.002041618107,0.00433007814,-0.000150539563,0,1,0,0,-9.855865479,-2.887134552,-36.61231232,,,
2023-06-09 14:33:01.022269952,-0.05089416504,0.1886077881,9.834099884,,,,0,1,0,0,,,,,,
2023-06-09 14:33:01.202269952,-0.03622467041,0.1878593445,9.822723541,-0.001136377454,-0.001711798133,-0.001306733815,0,1,0,0,-9.865386963,-2.708868027,-36.59798813,,,
2023-06-09 14:33:01.442269952,-0.04445755005,0.1797761536,9.804760895,,,,0,1,0,0,,,,,,
2023-06-09 14:33:01.622269952,-0.05957611084,0.1932481384,9.815538483,,,,0,1,0,0,,,,,,
2023-06-09 14:33:01.802269952,-0.05673202515,0.190254364,9.823322296,-0.002487015445,0.001333580585,-0.0004959973739,0,1,0,0,-9.729354858,-2.722318649,-36.27356339,,,
2023-06-09 14:33:02.042269952,-0.05089416504,0.1898052979,9.816286926,,,,0,1,0,0,,,,,,
2023-06-09 14:33:02.222269952,-0.06242019653,0.1954934692,9.809101868,,,,0,1,0,0,,,,,,
2023-06-09 14:33:02.402269952,-0.05852828979,0.1941462708,9.81583786,,,,0,1,0,0,,,,,,
2023-06-09 14:33:02.642269952,-0.05987548828,0.1953437805,9.810598755,,,,0,1,0,0,,,,,,
2023-06-09 14:33:02.822269952,-0.06511459351,0.1960922241,9.804311829,,,,0,1,0,0,,,,,,
2023-06-09 14:33:03.002269952,-0.04326004028,0.1877096558,9.818532257,,,,0,1,0,0,,,,,,
2023-06-09 14:33:03.242269952,-0.04565505981,0.1992356873,9.818083191,,,,0,1,0,0,,,,,,
2023-06-09 14:33:03.422269952,-0.05882766724,0.195643158,9.814340973,,,,0,1,0,0,,,,,,
2023-06-09 14:33:03.602269952,-0.05867797852,0.2056723022,9.816436615,,,,0,1,0,0,,,,,,
2023-06-09 14:33:03.842269952,-0.05313949585,0.1998344421,9.809850311,,,,0,1,0,0,,,,,,
2023-06-09 14:33:04.022269952,-0.0505947876,0.2113604736,9.820927277,,,,0,1,0,0,,,,,,
2023-06-09 14:33:04.202269952,-0.05343887329,0.1872605896,9.823172607,,,,0,1,0,0,,,,,,
2023-06-09 14:33:04.442269952,-0.05852828979,0.1960922241,9.810598755,,,,0,1,0,0,,,,,,
2023-06-09 14:33:04.622269952,-0.05194198608,0.1899549866,9.811646576,,,,0,1,0,0,,,,,,
2023-06-09 14:33:04.862269952,-0.05044509888,0.213306427,9.825717316,,,,0,1,0,0,,,,,,
2023-06-09 14:33:05.042269952,-0.06107299805,0.1860630798,9.815688171,,,,0,1,0,0,,,,,,
2023-06-09 14:33:05.222269952,-0.06691085815,0.2044747925,9.811646576,,,,0,1,0,0,,,,,,
2023-06-09 14:33:05.462269952,-0.0426612854,0.1944456482,9.810149689,,,,0,1,0,0,,,,,,
2023-06-09 14:33:05.642269952,-0.05358856201,0.1890568542,9.815538483,,,,0,1,0,0,,,,,,
2023-06-09 14:33:05.822269952,-0.04834945679,0.1857637024,9.816436615,,,,0,1,0,0,,,,,,
2023-06-09 14:33:06.062269952,-0.05313949585,0.1947450256,9.817634125,,,,0,1,0,0,,,,,,
2023-06-09 14:33:06.242269952,-0.05463638306,0.1923500061,9.821226654,,,,0,1,0,0,,,,,,
2023-06-09 14:33:06.422269952,-0.05763015747,0.2023791504,9.817484436,,,,0,1,0,0,,,,,,
2023-06-09 14:33:06.662269952,-0.04954696655,0.1836680603,9.81823288,,,,0,1,0,0,,,,,,
2023-06-09 14:33:06.842269952,-0.04939727783,0.1942959595,9.821526031,,,,0,1,0,0,,,,,,
2023-06-09 14:33:07.022269952,-0.06556365967,0.1986369324,9.808952179,,,,0,1,0,0,,,,,,
2023-06-09 14:33:07.262269952,-0.05897735596,0.2013313293,9.814191284,,,,0,1,0,0,,,,,,
2023-06-09 14:33:07.442269952,-0.05598358154,0.1899549866,9.820927277,,,,0,1,0,0,,,,,,
2023-06-09 14:33:07.622269952,-0.05897735596,0.1862127686,9.813742218,,,,0,1,0,0,,,,,,
2023-06-09 14:33:07.862269952,-0.04101470947,0.1981878662,9.821076965,,,,0,1,0,0,,,,,,
2023-06-09 14:33:08.042269952,-0.06032455444,0.1938468933,9.810449066,,,,0,1,0,0,,,,,,
2023-06-09 14:33:08.282269952,-0.06062393188,0.2023791504,9.815239105,,,,0,1,0,0,,,,,,
2023-06-09 14:33:08.462269952,-0.05733078003,0.1938468933,9.820927277,,,,0,1,0,0,,,,,,
2023-06-09 14:33:08.642269952,-0.06391708374,0.185464325,9.802515564,,,,0,1,0,0,,,,,,
2023-06-09 14:33:08.882269952,-0.05733078003,0.1965412903,9.82751358,,,,0,1,0,0,,,,,,
2023-06-09 14:33:09.062269952,-0.04984634399,0.1901046753,9.802515564,,,,0,1,0,0,,,,,,
2023-06-09 14:33:09.242269952,-0.04924758911,0.1712438965,9.807754669,,,,0,1,0,0,,,,,,
2023-06-09 14:33:09.482269952,-0.04924758911,0.1945953369,9.82047821,,,,0,1,0,0,,,,,,
2023-06-09 14:33:09.662269952,-0.05328918457,0.1733395386,9.813293152,,,,0,1,0,0,,,,,,
2023-06-09 14:33:09.842269952,-0.05583389282,0.1942959595,9.803563385,,,,0,1,0,0,,,,,,
2023-06-09 14:33:10.082269952,-0.0419128418,0.1926493835,9.818532257,,,,0,1,0,0,,,,,,
2023-06-09 14:33:10.262269952,-0.05328918457,0.2005828857,9.831704865,,,,0,1,0,0,,,,,,
2023-06-09 14:33:10.442269952,-0.05269042969,0.1847158813,9.815089417,,,,0,1,0,0,,,,,,
2023-06-09 14:33:10.682269952,-0.05448669434,0.1814227295,9.808652802,,,,0,1,0,0,,,,,,
2023-06-09 14:33:10.862269952,-0.03517684937,0.2040257263,9.806257782,,,,0,1,0,0,,,,,,
2023-06-09 14:33:11.042269952,-0.07409591675,0.1933978271,9.820178833,,,,0,1,0,0,,,,,,
2023-06-09 14:33:11.282269952,-0.05463638306,0.1901046753,9.813143463,-0.0005125748576,0.0006532978732,0.000568125397,0,1,0,0,-9.78956604,-2.756763458,-36.44238281,,,
2023-06-09 14:33:11.462269952,-0.06167175293,0.1871109009,9.806706848,,,,0,1,0,0,,,,,,
2023-06-09 14:33:11.642269952,-0.03981719971,0.1968406677,9.820627899,,,,0,1,0,0,,,,,,
2023-06-09 14:33:11.882269952,-0.05972579956,0.1874102783,9.830207977,0.001129890094,-0.001353339292,-8.909869939e-05,0,1,0,0,-9.659378052,-2.958208084,-36.34357834,,,
2023-06-09 14:33:12.062269952,-0.04849914551,0.1866618347,9.808054047,,,,0,1,0,0,,,,,,
2023-06-09 14:33:12.302269952,-0.04580474854,0.1962419128,9.808952179,0.00212674099,-0.0007545129629,-0.001114260056,0,1,0,0,-9.716140747,-2.98097229,-35.99561691,,,
2023-06-09 14:33:12.482269952,-0.03113525391,0.1938468933,9.826615448,0.0008970939089,0.001299573109,0.001105296426,0,1,0,0,-9.64642334,-2.800285339,-36.09608841,,,
2023-06-09 14:33:12.662269952,-0.05673202515,0.1981878662,9.815538483,,,,0,1,0,0,,,,,,
2023-06-09 14:33:12.902269952,-0.03308120728,0.1818717957,9.817634125,-9.943335317e-05,-0.003164203838,0.002147410531,0,1,0,0,-9.968093872,-2.808006287,-36.41124344,,,
2023-06-09 14:33:13.082269952,-0.04580474854,0.2037263489,9.820627899,-0.001041546231,-0.0004143926781,-0.002059081104,0,1,0,0,-9.617614746,-2.651201248,-35.89233398,,,
2023-06-09 14:33:13.262269952,-0.05224136353,0.1977388,9.823771362,,,,0,1,0,0,,,,,,
2023-06-09 14:33:13.502269952,-0.04879852295,0.2020797729,9.805509338,0.0009370585904,0.000163027551,0.0008977967082,0,1,0,0,-9.680145264,-2.906259537,-35.83560944,,,
2023-06-09 14:33:13.682269952,-0.05044509888,0.1890568542,9.808952179,0.0007187610026,-0.001531971153,0.0003327515442,0,1,0,0,-9.496047974,-2.905467987,-36.01114273,,,
2023-06-09 14:33:13.862269952,-0.05074447632,0.1889071655,9.792037354,,,,0,1,0,0,,,,,,
2023-06-09 14:33:14.102269952,-0.05718109131,0.1927990723,9.823471985,-0.001149783842,-0.0007389161037,-0.001077741501,0,1,0,0,-9.371948242,-2.94834137,-35.92585754,,,
2023-06-09 14:33:14.282269952,-0.03427871704,0.1857637024,9.826615448,-0.000346259214,0.0008053777274,-0.001536911819,0,1,0,0,-9.505111694,-2.893058777,-35.52085114,,,
2023-06-09 14:33:14.462269952,-0.04221221924,0.1962419128,9.810299377,-0.001052228501,0.001874492737,-0.001563619124,0,1,0,0,-9.335571289,-3.004650116,-35.36481857,,,
2023-06-09 14:33:14.702269952,-0.05852828979,0.1878593445,9.822124786,-0.00273440918,-0.0002479155082,0.0005432933103,0,1,0,0,-9.63067627,-3.136484146,-35.43592834,,,
2023-06-09 14:33:14.882269952,-0.05448669434,0.1832189941,9.830507355,-0.0007788874209,0.0001262703445,0.0008093748474,0,1,0,0,-9.459320068,-2.929731369,-35.91741943,,,
2023-06-09 14:33:15.062269952,-0.04206253052,0.1916015625,9.818831635,-0.001131468336,-0.0002247496741,-0.0006417940604,0,1,0,0,-9.712432861,-2.809436798,-35.67333984,,,
2023-06-09 14:33:15.302269952,-0.06661148071,0.206869812,9.823022919,5.472509656e-06,0.0008520018309,0.002154884161,0,1,0,0,-9.558227539,-2.877880096,-35.67111206,,,
2023-06-09 14:33:15.482269952,-0.04520599365,0.1999841309,9.81119751,-0.001082982635,-0.0005735445302,0.001119409455,0,1,0,0,-9.845870972,-2.780250549,-36.08286285,,,
2023-06-09 14:33:15.722269952,-0.04969665527,0.1832189941,9.802365875,,,,0,1,0,0,,,,,,
2023-06-09 14:33:15.902269952,-0.05673202515,0.1954934692,9.800868988,-0.001476661069,-0.0003192739096,-0.001146357507,0,1,0,0,-9.600448608,-2.842992783,-35.85344315,,,
2023-06-09 14:33:16.082269952,-0.06152206421,0.2085163879,9.817185059,0.0007586130523,0.002129358472,1.618172973e-06,0,1,0,0,-9.695724487,-2.836114883,-35.73098755,,,
2023-06-09 14:33:16.322269952,-0.04849914551,0.2088157654,9.808952179,,,,0,1,0,0,,,,,,
2023-06-09 14:33:16.502269952,-0.07020401001,0.190254364,9.821526031,0.001843604259,-0.001086599892,-0.001529707806,0,1,0,0,-9.550079346,-2.89184761,-35.73195648,,,
2023-06-09 14:33:16.682269952,-0.05583389282,0.2019300842,9.825567627,0.002471456304,0.0006736058276,0.002252750564,0,1,0,0,-9.800369263,-2.876913071,-36.05694962,,,
2023-06-09 14:33:16.922269952,-0.04475692749,0.1998344421,9.832902374,,,,0,1,0,0,,,,,,
2023-06-09 14:33:17.102269952,-0.0505947876,0.1853146362,9.796977081,,,,0,1,0,0,,,,,,
2023-06-09 14:33:17.282269952,-0.03682342529,0.2034269714,9.812993774,0.002025417751,-4.544609692e-05,-0.001388707082,0,1,0,0,-9.72744751,-2.785978317,-36.42131424,,,
2023-06-09 14:33:17.522269952,-0.04475692749,0.2008822632,9.816286926,,,,0,1,0,0,,,,,,
2023-06-09 14:33:17.702269952,-0.07080276489,0.2005828857,9.81823288,,,,0,1,0,0,,,,,,
2023-06-09 14:33:17.882269952,-0.05867797852,0.2022294617,9.82407074,0.0004225967277,0.0016330902,-0.0002751550637,0,1,0,0,-9.679626465,-2.920225143,-36.08860016,,,
2023-06-09 14:33:18.122269952,-0.05688171387,0.187559967,9.822124786,,,,0,1,0,0,,,,,,
2023-06-09 14:33:18.302269952,-0.05658233643,0.1899549866,9.835447083,,,,0,1,0,0,,,,,,
